game_result,enemies,enemies_areas,enemies_dice,my_dice,my_areas,border_areas,border_dice,regions,enemies_regions,biggest_region
1,4,16,62,44,18,4,14,1,6,44
1,4,15,60,44,19,5,14,1,6,44
1,4,15,59,40,19,5,10,1,6,40
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,16,48,58,18,4,15,1,4,58
1,4,18,62,71,16,5,27,2,4,71
1,4,18,62,71,16,5,27,2,4,71
1,4,18,62,71,16,5,27,2,4,71
1,4,18,62,71,16,5,27,2,4,71
1,4,18,62,71,16,5,32,2,4,71
1,4,18,62,71,16,5,36,2,4,71
1,4,18,62,71,16,5,37,2,4,71
1,4,17,61,71,17,6,37,2,5,71
1,4,16,57,71,18,7,37,2,5,71
1,4,15,51,71,19,4,14,1,4,71
1,4,14,49,71,20,5,14,1,4,71
1,4,13,48,71,21,5,8,1,4,71
1,3,16,62,83,18,5,28,1,3,83
1,3,16,62,83,18,5,28,1,3,83
1,3,16,62,83,18,5,28,1,3,83
1,3,16,62,83,18,5,28,1,3,83
1,3,16,62,83,18,5,29,1,3,83
1,3,16,62,83,18,5,29,1,3,83
1,3,16,62,83,18,5,29,1,3,83
1,3,15,61,83,19,5,28,1,3,83
1,3,14,53,83,20,5,23,1,3,83
1,3,13,51,83,21,6,23,1,3,83
1,3,12,50,83,22,7,23,1,3,83
1,3,11,48,83,23,7,22,1,3,83
1,3,10,46,83,24,8,22,1,3,83
1,3,9,44,83,25,9,22,1,4,83
1,3,8,40,83,26,10,22,1,4,83
1,3,12,43,97,22,7,20,2,3,97
1,3,12,43,97,22,7,20,2,3,97
1,3,12,43,97,22,7,20,2,3,97
1,3,12,43,97,22,7,20,2,3,97
1,3,12,43,97,22,7,26,2,3,97
1,3,12,43,97,22,7,31,2,3,97
1,3,12,43,97,22,7,31,2,3,97
1,3,11,41,97,23,7,30,2,3,97
1,2,10,39,97,24,7,27,2,2,97
1,2,9,38,97,25,6,25,2,2,97
1,2,8,35,97,26,5,18,2,2,97
1,2,7,34,97,27,6,18,2,2,97
1,2,15,43,94,19,6,23,3,2,94
1,2,15,43,94,19,6,23,3,2,94
1,2,15,43,94,19,6,23,3,2,94
1,2,15,43,94,19,6,23,3,2,94
1,2,15,43,94,19,6,27,3,2,94
1,2,15,43,94,19,6,28,3,2,94
1,2,15,43,94,19,6,28,3,2,94
1,2,14,40,94,20,6,27,3,2,94
1,2,13,38,94,21,6,23,2,2,94
1,2,12,36,94,22,7,23,2,2,94
1,2,11,35,94,23,8,23,1,3,94
1,2,10,34,94,24,8,22,1,3,94
1,2,9,32,94,25,8,21,1,3,94
1,2,8,31,94,26,9,21,1,3,94
1,2,7,30,94,27,9,18,1,3,94
1,2,15,45,101,19,6,22,3,2,101
1,2,15,45,101,19,6,22,3,2,101
1,2,15,45,101,19,6,22,3,2,101
1,2,15,45,101,19,6,22,3,2,101
1,2,15,45,101,19,6,26,3,2,101
1,2,15,45,101,19,6,30,3,2,101
1,2,15,45,101,19,6,31,3,2,101
1,2,14,44,101,20,7,31,3,2,101
1,2,13,43,101,21,8,31,3,3,101
1,2,12,39,101,22,9,31,2,3,101
1,2,11,37,101,23,9,30,2,3,101
1,2,10,32,101,24,9,29,1,3,101
1,2,9,30,101,25,9,28,1,3,101
1,2,8,22,101,26,6,19,1,2,101
1,2,7,20,101,27,4,12,1,2,101
1,2,6,19,101,28,5,12,1,3,101
1,2,5,18,101,29,5,10,1,3,101
1,2,9,20,116,25,4,11,1,2,116
1,2,9,20,116,25,4,11,1,2,116
1,2,9,20,116,25,4,11,1,2,116
1,2,9,20,116,25,4,11,1,2,116
1,2,9,20,116,25,4,12,1,2,116
1,2,9,20,116,25,4,12,1,2,116
1,2,9,20,116,25,4,12,1,2,116
1,2,8,19,116,26,5,12,1,2,116
1,2,7,18,116,27,5,11,1,3,116
1,2,7,18,114,27,5,9,1,3,114
1,2,7,17,111,27,5,6,1,3,111
1,2,9,26,135,25,4,14,1,2,135
1,2,9,26,135,25,4,14,1,2,135
1,2,9,26,135,25,4,14,1,2,135
1,2,9,26,135,25,4,14,1,2,135
1,2,9,26,135,25,4,17,1,2,135
1,2,9,26,135,25,4,17,1,2,135
1,2,9,26,135,25,4,17,1,2,135
1,2,8,24,135,26,4,13,1,2,135
1,2,7,23,135,27,3,10,1,2,135
1,2,6,18,135,28,4,10,1,2,135
1,2,5,15,135,29,4,9,1,3,135
1,2,4,11,135,30,4,8,1,3,135
1,2,3,9,135,31,2,2,1,2,135
1,2,3,12,166,31,2,5,1,2,166
1,2,3,12,166,31,2,5,1,2,166
1,2,3,12,166,31,2,5,1,2,166
1,2,3,12,166,31,2,5,1,2,166
1,2,3,12,166,31,2,8,1,2,166
1,2,3,12,166,31,2,10,1,2,166
1,2,3,12,166,31,2,11,1,2,166
1,2,3,10,159,31,2,4,1,2,159
1,2,5,15,187,29,4,13,1,2,187
1,2,5,15,187,29,4,13,1,2,187
1,2,5,15,187,29,4,13,1,2,187
1,2,5,15,187,29,4,13,1,2,187
1,2,5,15,187,29,4,19,1,2,187
1,2,5,15,187,29,4,23,1,2,187
1,2,5,15,187,29,4,25,1,2,187
1,2,4,13,187,30,4,24,1,2,187
1,2,3,12,187,31,4,21,1,2,187
1,2,2,4,187,32,2,12,1,2,187
1,2,1,1,187,33,1,6,1,2,187
0,4,25,74,17,9,6,13,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,25,74,17,9,6,14,1,3,17
0,4,26,84,25,8,5,18,1,3,25
0,4,26,84,25,8,5,18,1,3,25
0,4,26,84,25,8,5,20,1,3,25
0,4,26,84,25,8,5,20,1,3,25
0,4,26,84,25,8,5,20,1,3,25
0,4,26,84,25,8,5,20,1,3,25
0,4,26,84,25,8,5,20,1,3,25
0,4,25,82,25,9,3,11,1,3,25
0,4,24,81,25,10,3,10,1,3,25
0,4,23,78,25,11,4,10,1,3,25
0,4,27,101,28,7,4,17,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,27,101,28,7,4,21,2,3,28
0,4,26,99,28,8,5,21,2,4,28
0,4,25,96,28,9,6,21,2,5,28
0,4,24,95,28,10,7,21,2,5,28
0,4,29,120,20,5,3,12,2,4,20
0,4,29,120,20,5,3,14,2,4,20
0,4,29,120,20,5,3,15,2,4,20
0,4,29,120,20,5,3,15,2,4,20
0,4,29,120,20,5,3,15,2,4,20
0,4,29,120,20,5,3,15,2,4,20
0,4,29,120,20,5,3,15,2,4,20
0,4,28,117,20,6,4,15,1,4,20
0,4,27,116,20,7,5,15,1,5,20
0,4,31,115,11,3,3,11,1,4,11
1,4,30,70,18,4,3,16,1,8,18
1,4,30,70,18,4,3,17,1,8,18
1,4,29,69,18,5,2,12,1,8,18
1,4,29,69,18,5,2,15,1,8,18
1,4,29,69,18,5,2,15,1,8,18
1,4,29,69,18,5,2,15,1,8,18
1,4,29,69,18,5,2,15,1,8,18
1,4,29,69,18,5,2,15,1,8,18
1,4,28,67,18,6,1,7,1,7,18
1,4,27,65,18,7,1,6,1,7,18
1,4,26,62,18,8,2,6,1,7,18
1,4,25,60,18,9,3,6,1,7,18
1,4,24,58,18,10,3,5,1,7,18
1,4,23,56,18,11,4,5,1,7,18
1,4,22,55,18,12,2,2,1,6,18
1,4,22,69,30,12,2,5,1,5,30
1,4,22,69,30,12,2,5,1,5,30
1,4,22,69,30,12,2,5,1,5,30
1,4,22,69,30,12,2,5,1,5,30
1,4,22,69,30,12,2,11,1,5,30
1,4,22,69,30,12,2,16,1,5,30
1,4,22,69,30,12,2,16,1,5,30
1,4,21,67,30,13,2,8,1,4,30
1,4,20,65,30,14,2,7,1,4,30
1,4,19,63,30,15,3,7,1,5,30
1,4,19,62,26,15,3,3,1,5,26
1,4,21,81,39,13,2,4,1,4,39
1,4,21,81,39,13,2,4,1,4,39
1,4,21,81,39,13,2,4,1,4,39
1,4,21,81,39,13,2,4,1,4,39
1,4,21,81,39,13,2,11,1,4,39
1,4,21,81,39,13,2,11,1,4,39
1,4,21,81,39,13,2,11,1,4,39
1,4,20,78,39,14,2,10,1,4,39
1,4,19,76,39,15,3,10,1,5,39
1,4,18,74,39,16,4,10,1,5,39
1,4,17,73,39,17,5,10,1,5,39
1,4,19,81,54,15,4,13,2,4,54
1,4,19,81,54,15,4,13,2,4,54
1,4,19,81,54,15,4,13,2,4,54
1,4,19,81,54,15,4,13,2,4,54
1,4,19,81,54,15,4,17,2,4,54
1,4,19,81,54,15,4,17,2,4,54
1,4,19,81,54,15,4,17,2,4,54
1,4,21,76,58,13,2,11,1,5,58
1,4,21,76,58,13,2,11,1,5,58
1,4,21,76,58,13,2,11,1,5,58
1,4,21,76,58,13,2,11,1,5,58
1,4,21,76,58,13,2,13,1,5,58
1,4,21,76,58,13,2,13,1,5,58
1,4,21,76,58,13,2,13,1,5,58
1,4,20,71,58,14,2,12,1,5,58
1,4,19,66,58,15,3,12,1,6,58
1,4,18,65,58,16,3,11,1,6,58
1,4,17,64,58,17,4,11,1,7,58
1,4,16,63,58,18,4,8,1,6,58
1,4,15,62,58,19,4,7,1,6,58
1,4,18,71,68,16,6,16,3,4,68
1,4,18,71,68,16,6,16,3,4,68
1,4,18,71,68,16,6,16,3,4,68
1,4,18,71,68,16,6,16,3,4,68
1,4,18,71,68,16,6,18,3,4,68
1,4,18,71,68,16,6,18,3,4,68
1,4,18,71,68,16,6,18,3,4,68
1,4,17,69,68,17,5,14,1,4,68
1,4,17,83,85,17,5,19,1,5,85
1,4,17,83,85,17,5,19,1,5,85
1,4,17,83,85,17,5,19,1,5,85
1,4,17,83,85,17,5,19,1,5,85
1,4,17,83,85,17,5,22,1,5,85
1,4,17,83,85,17,5,24,1,5,85
1,4,17,83,85,17,5,24,1,5,85
1,3,16,78,85,18,5,23,1,5,85
1,3,15,72,85,19,6,23,1,5,85
1,3,14,71,85,20,5,20,1,4,85
1,3,13,69,85,21,4,18,1,4,85
1,3,13,71,104,21,4,22,1,4,104
1,3,13,71,104,21,4,22,1,4,104
1,3,13,71,104,21,4,22,1,4,104
1,3,13,71,104,21,4,22,1,4,104
1,3,13,71,104,21,4,25,1,4,104
1,3,13,71,104,21,4,27,1,4,104
1,3,13,71,104,21,4,28,1,4,104
1,3,12,69,104,22,4,27,1,4,104
1,3,11,65,104,23,5,27,1,4,104
1,3,10,64,104,24,2,14,1,3,104
1,2,0,0,104,25,2,13,1,2,104
1,2,0,0,104,26,2,7,1,2,104
1,2,0,0,104,27,2,6,1,2,104
1,2,0,0,114,21,4,25,3,2,114
1,2,0,0,114,21,4,25,3,2,114
1,2,0,0,114,21,4,25,3,2,114
1,2,0,0,114,21,4,25,3,2,114
1,2,0,0,114,21,4,26,3,2,114
1,2,0,0,114,21,4,29,3,2,114
1,2,0,0,114,21,4,29,3,2,114
1,2,0,0,114,22,4,28,3,2,114
1,2,0,0,114,23,4,27,3,2,114
1,2,0,0,114,24,3,21,1,2,114
1,2,0,0,114,25,2,13,1,2,114
1,2,0,0,114,26,2,7,1,2,114
1,2,0,0,114,27,2,6,1,2,114
1,2,0,0,114,28,2,5,1,2,114
1,2,0,0,126,22,2,10,1,2,126
1,2,0,0,126,22,2,10,1,2,126
1,2,0,0,126,22,2,10,1,2,126
1,2,0,0,126,22,2,10,1,2,126
1,2,0,0,126,22,2,14,1,2,126
1,2,0,0,126,22,2,16,1,2,126
1,2,0,0,126,22,2,16,1,2,126
1,2,0,0,126,23,3,16,1,2,126
1,2,0,0,126,24,3,15,1,2,126
1,2,0,0,126,25,2,13,1,2,126
1,2,0,0,126,26,2,7,1,2,126
1,2,0,0,126,27,2,6,1,2,126
1,2,0,0,126,28,3,6,1,2,126
1,2,0,0,126,29,4,6,1,2,126
1,2,0,0,132,22,3,17,2,2,132
1,2,0,0,132,22,3,17,2,2,132
1,2,0,0,132,22,3,17,2,2,132
1,2,0,0,132,22,3,17,2,2,132
1,2,0,0,132,22,3,22,2,2,132
1,2,0,0,132,22,3,24,2,2,132
1,2,0,0,132,22,3,24,2,2,132
1,2,0,0,132,23,3,16,1,2,132
1,2,0,0,132,24,2,14,1,2,132
1,2,0,0,132,25,2,13,1,2,132
1,2,0,0,132,26,2,7,1,2,132
1,2,0,0,149,23,2,11,1,2,149
1,2,0,0,149,23,2,11,1,2,149
1,2,0,0,149,23,2,11,1,2,149
1,2,0,0,149,23,2,11,1,2,149
1,2,0,0,149,23,2,16,1,2,149
1,2,0,0,149,23,2,16,1,2,149
1,2,0,0,149,23,2,16,1,2,149
1,2,0,0,149,24,3,16,1,2,149
1,2,0,0,149,25,4,16,1,2,149
1,2,0,0,149,26,2,2,1,2,149
1,2,0,0,174,26,2,6,1,2,174
1,2,0,0,174,26,2,6,1,2,174
1,2,0,0,174,26,2,6,1,2,174
1,2,0,0,174,26,2,6,1,2,174
1,2,0,0,174,26,2,11,1,2,174
1,2,0,0,174,26,2,16,1,2,174
1,2,0,0,174,26,2,16,1,2,174
1,2,0,0,174,27,3,16,1,2,174
1,2,0,0,174,28,2,14,1,2,174
1,2,0,0,174,29,3,14,1,2,174
1,2,0,0,170,23,4,25,3,2,170
1,2,0,0,170,23,4,25,3,2,170
1,2,0,0,170,23,4,25,3,2,170
1,2,0,0,170,23,4,25,3,2,170
1,2,0,0,170,23,4,26,3,2,170
1,2,0,0,170,23,4,30,3,2,170
1,2,0,0,170,23,4,30,3,2,170
1,2,0,0,170,24,5,30,3,2,170
1,2,0,0,170,25,3,21,2,2,170
1,2,0,0,170,26,3,20,2,2,170
1,2,0,0,170,27,3,13,2,2,170
1,2,0,0,170,28,3,7,1,2,170
1,2,0,0,170,29,4,7,1,2,170
1,2,0,0,167,29,4,4,1,2,167
1,2,0,0,194,27,4,24,1,2,194
1,2,0,0,194,27,4,24,1,2,194
1,2,0,0,194,27,4,24,1,2,194
1,2,0,0,194,27,4,24,1,2,194
1,2,0,0,194,27,4,29,1,2,194
1,2,0,0,194,27,4,29,1,2,194
1,2,0,0,194,27,4,29,1,2,194
1,2,0,0,194,28,3,13,1,2,194
1,2,0,0,194,29,3,12,1,2,194
1,2,0,0,190,29,3,8,1,2,190
1,2,0,0,190,30,3,7,1,2,190
1,2,0,0,186,30,3,3,1,2,186
1,2,0,0,211,28,4,25,2,2,211
1,2,0,0,211,28,4,25,2,2,211
1,2,0,0,211,28,4,25,2,2,211
1,2,0,0,211,28,4,25,2,2,211
1,2,0,0,211,28,4,29,2,2,211
1,2,0,0,211,28,4,29,2,2,211
1,2,0,0,211,28,4,29,2,2,211
1,2,0,0,211,29,3,20,1,2,211
1,2,0,0,211,30,4,20,1,2,211
1,2,0,0,211,31,3,18,1,2,211
1,2,0,0,211,32,3,12,1,2,211
1,2,0,0,211,33,1,6,1,2,211
0,4,28,73,17,6,4,9,2,3,17
0,4,28,73,17,6,4,13,2,3,17
0,4,28,73,17,6,4,15,2,3,17
0,4,28,73,17,6,4,15,2,3,17
0,4,28,73,17,6,4,15,2,3,17
0,4,28,73,17,6,4,15,2,3,17
0,4,28,73,17,6,4,15,2,3,17
0,4,27,70,17,7,4,14,2,3,17
0,4,26,69,17,8,4,11,1,3,17
0,4,25,66,17,9,3,9,1,3,17
0,4,24,64,17,10,4,9,1,3,17
0,4,26,88,22,8,3,8,1,3,22
0,4,26,88,22,8,3,8,1,3,22
0,4,26,88,22,8,3,8,1,3,22
0,4,26,88,22,8,3,8,1,3,22
0,4,26,88,22,8,3,13,1,3,22
0,4,26,88,22,8,3,17,1,3,22
0,4,26,88,22,8,3,17,1,3,22
0,4,25,87,22,9,4,17,1,3,22
0,4,24,83,22,10,5,17,1,3,22
0,4,23,80,22,11,5,16,1,3,22
0,4,24,84,31,10,4,19,1,4,31
0,4,24,84,31,10,4,19,1,4,31
0,4,24,84,31,10,4,19,1,4,31
0,4,24,84,31,10,4,19,1,4,31
0,4,24,84,31,10,4,21,1,4,31
0,4,24,84,31,10,4,23,1,4,31
0,4,24,84,31,10,4,23,1,4,31
0,4,23,80,31,11,5,23,1,4,31
0,4,22,78,31,12,5,18,1,5,31
0,4,21,76,31,13,6,18,1,5,31
0,4,20,75,31,14,6,13,1,5,31
0,3,23,84,39,11,5,22,1,3,39
0,3,23,84,39,11,5,22,1,3,39
0,3,23,84,39,11,5,22,1,3,39
0,3,23,84,39,11,5,22,1,3,39
0,3,23,84,39,11,5,25,1,3,39
0,3,23,84,39,11,5,28,1,3,39
0,3,23,84,39,11,5,28,1,3,39
0,3,22,81,39,12,6,28,1,3,39
0,3,21,80,39,13,6,27,1,3,39
0,3,20,79,39,14,7,27,1,4,39
0,3,19,76,39,15,7,22,1,3,39
0,3,18,70,39,16,7,21,1,3,39
0,3,17,69,39,17,7,20,1,3,39
0,3,16,63,39,18,6,15,1,3,39
0,3,15,60,39,19,7,15,1,3,39
0,3,14,59,39,20,7,14,1,3,39
0,3,24,80,30,10,4,7,1,3,30
0,3,24,80,30,10,4,7,1,3,30
0,3,24,80,30,10,4,7,1,3,30
0,3,24,80,30,10,4,7,1,3,30
0,3,24,80,30,10,4,11,1,3,30
0,3,24,80,30,10,4,11,1,3,30
0,3,24,80,30,10,4,11,1,3,30
0,3,23,77,30,11,5,11,1,3,30
0,3,22,76,30,12,4,7,1,3,30
0,3,21,75,30,13,4,6,1,4,30
0,3,25,87,32,9,4,9,2,3,32
0,3,25,87,32,9,4,9,2,3,32
0,3,25,87,32,9,4,9,2,3,32
0,3,25,87,32,9,4,9,2,3,32
0,3,25,87,32,9,4,15,2,3,32
0,3,25,87,32,9,4,18,2,3,32
0,3,25,87,32,9,4,23,2,3,32
0,3,24,85,32,10,5,23,1,4,32
0,3,23,82,32,11,5,22,1,4,32
0,3,22,78,32,12,4,11,1,3,32
0,3,21,75,32,13,4,10,1,4,32
0,3,20,73,32,14,5,10,1,4,32
0,3,19,72,32,15,5,9,1,3,32
0,2,25,92,32,9,5,15,1,2,32
0,2,25,92,32,9,5,15,1,2,32
0,2,25,92,32,9,5,19,1,2,32
0,2,25,92,32,9,5,21,1,2,32
0,2,25,92,32,9,5,24,1,2,32
0,2,25,92,32,9,5,24,1,2,32
0,2,25,92,32,9,5,24,1,2,32
0,2,24,91,32,10,5,23,1,2,32
0,2,23,85,32,11,5,22,1,2,32
0,2,22,83,32,12,4,15,1,2,32
0,2,21,80,32,13,4,14,1,2,32
0,2,20,78,32,14,5,14,1,2,32
0,2,19,76,32,15,6,14,1,3,32
0,2,18,74,32,16,6,13,1,3,32
0,2,18,73,28,16,6,9,1,3,28
0,2,17,71,28,17,7,9,1,3,28
0,2,23,94,35,11,4,12,1,2,35
0,2,23,94,35,11,4,12,1,2,35
0,2,23,94,35,11,4,12,1,2,35
0,2,23,94,35,11,4,12,1,2,35
0,2,23,94,35,11,4,17,1,2,35
0,2,23,94,35,11,4,19,1,2,35
0,2,23,94,35,11,4,20,1,2,35
0,2,22,93,35,12,4,18,1,2,35
0,2,21,91,35,13,4,14,1,2,35
0,2,20,87,35,14,5,14,1,2,35
0,2,19,85,35,15,6,14,1,3,35
0,2,18,83,35,16,6,13,1,3,35
0,2,27,105,23,7,4,10,2,2,23
0,2,27,105,23,7,4,13,2,2,23
0,2,27,105,23,7,4,17,2,2,23
0,2,27,105,23,7,4,20,2,2,23
0,2,27,105,23,7,4,20,2,2,23
0,2,27,105,23,7,4,20,2,2,23
0,2,27,105,23,7,4,20,2,2,23
0,2,26,101,23,8,4,19,2,2,23
0,2,25,98,23,9,5,19,2,2,23
0,2,24,92,23,10,5,18,2,2,23
0,2,23,88,23,11,5,14,2,2,23
0,2,22,85,23,12,4,12,1,2,23
0,2,21,83,23,13,4,11,1,2,23
0,2,31,114,7,3,2,3,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,31,114,7,3,2,6,1,2,7
0,2,30,113,7,4,3,6,1,3,7
0,2,29,112,7,5,4,6,1,3,7
1,4,25,72,18,9,2,5,1,3,18
1,4,25,72,18,9,2,8,1,3,18
1,4,25,72,18,9,2,9,1,3,18
1,4,25,72,18,9,2,11,1,3,18
1,4,25,72,18,9,2,11,1,3,18
1,4,25,72,18,9,2,11,1,3,18
1,4,25,72,18,9,2,11,1,3,18
1,4,25,80,27,9,2,12,1,3,27
1,4,25,80,27,9,2,12,1,3,27
1,4,25,80,27,9,2,12,1,3,27
1,4,25,80,27,9,2,15,1,3,27
1,4,25,80,27,9,2,16,1,3,27
1,4,24,79,27,10,2,15,1,3,27
1,4,24,79,27,10,2,15,1,3,27
1,4,24,79,27,10,2,15,1,3,27
1,4,23,71,27,11,2,14,1,3,27
1,4,22,65,27,12,3,14,1,3,27
1,4,21,62,27,13,3,13,1,4,27
1,4,20,60,27,14,4,13,1,5,27
1,4,19,58,27,15,4,9,1,4,27
1,4,18,56,27,16,5,9,1,3,27
1,4,17,52,27,17,6,9,1,3,27
1,4,16,49,27,18,6,8,1,3,27
1,4,21,60,38,13,6,18,3,3,38
1,4,21,60,38,13,6,18,3,3,38
1,4,21,60,38,13,6,18,3,3,38
1,4,21,60,38,13,6,25,3,3,38
1,4,21,60,38,13,6,28,3,3,38
1,4,21,60,38,13,6,28,3,3,38
1,4,21,60,38,13,6,28,3,3,38
1,4,20,56,38,14,5,22,3,3,38
1,4,19,54,38,15,6,22,3,3,38
1,4,18,53,38,16,6,21,2,4,38
1,4,17,50,38,17,6,20,1,4,38
1,4,16,47,38,18,7,20,1,5,38
1,4,15,44,38,19,8,20,1,6,38
1,4,14,42,38,20,7,16,1,5,38
1,4,13,41,38,21,7,15,1,5,38
1,4,15,46,52,19,6,15,1,5,52
1,4,15,46,52,19,6,15,1,5,52
1,4,15,46,52,19,6,15,1,5,52
1,4,15,46,52,19,6,15,1,5,52
1,4,15,46,52,19,6,21,1,5,52
1,4,15,46,52,19,6,26,1,5,52
1,4,15,46,52,19,6,28,1,5,52
1,4,14,43,52,20,6,27,1,5,52
1,4,13,41,52,21,7,27,1,4,52
1,4,12,40,52,22,6,23,1,4,52
1,4,11,39,52,23,7,23,1,5,52
1,4,10,37,52,24,8,23,1,5,52
1,4,9,36,52,25,8,22,1,4,52
1,4,13,39,65,21,8,25,2,4,65
1,4,13,39,65,21,8,25,2,4,65
1,4,13,39,65,21,8,25,2,4,65
1,4,13,39,65,21,8,25,2,4,65
1,4,13,39,65,21,8,32,2,4,65
1,4,13,39,65,21,8,34,2,4,65
1,4,13,39,65,21,8,34,2,4,65
1,4,12,37,65,22,8,33,2,4,65
1,4,11,35,65,23,8,32,1,4,65
1,4,10,33,65,24,8,31,1,4,65
1,4,9,32,65,25,8,30,1,4,65
1,4,8,30,65,26,9,30,1,4,65
1,4,7,29,65,27,9,29,1,4,65
1,3,8,26,87,26,8,34,1,4,87
1,3,8,26,87,26,8,34,1,4,87
1,3,8,26,87,26,8,34,1,4,87
1,3,8,26,87,26,8,34,1,4,87
1,3,8,26,87,26,8,36,1,4,87
1,3,8,26,87,26,8,39,1,4,87
1,3,8,26,87,26,8,39,1,4,87
1,3,7,21,87,27,9,39,1,4,87
1,3,6,19,87,28,5,24,1,3,87
1,3,5,16,87,29,5,23,1,3,87
1,3,4,14,87,30,6,23,1,3,87
1,3,3,12,87,31,7,23,1,3,87
1,2,2,9,87,32,7,22,1,2,87
1,2,1,7,87,33,4,8,1,2,87
1,2,3,10,118,31,5,19,1,2,118
1,2,3,10,118,31,5,19,1,2,118
1,2,3,10,118,31,5,19,1,2,118
1,2,3,10,118,31,5,19,1,2,118
1,2,3,10,118,31,5,23,1,2,118
1,2,3,10,118,31,5,23,1,2,118
1,2,3,10,118,31,5,23,1,2,118
1,2,2,9,118,32,4,18,1,2,118
1,2,2,8,113,32,4,13,1,2,113
1,2,1,6,113,33,3,8,1,2,113
1,2,3,9,144,31,4,16,1,2,144
1,2,3,9,144,31,4,16,1,2,144
1,2,3,9,144,31,4,16,1,2,144
1,2,3,9,144,31,4,16,1,2,144
1,2,3,9,144,31,4,21,1,2,144
1,2,3,9,144,31,4,22,1,2,144
1,2,3,9,144,31,4,22,1,2,144
1,2,2,4,144,32,4,17,1,2,144
1,2,1,2,144,33,3,15,1,2,144
0,4,27,69,18,7,2,3,1,3,18
0,4,27,69,18,7,2,3,1,3,18
0,4,27,69,18,7,2,3,1,3,18
0,4,27,69,18,7,2,3,1,3,18
0,4,27,69,18,7,2,7,1,3,18
0,4,27,69,18,7,2,7,1,3,18
0,4,27,69,18,7,2,7,1,3,18
0,4,26,68,18,8,1,5,1,4,18
0,4,25,67,18,9,2,5,1,4,18
0,4,24,65,18,10,3,5,1,4,18
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,85,21,7,2,5,1,3,21
0,4,27,79,28,7,2,6,1,4,28
0,4,27,79,28,7,2,6,1,4,28
0,4,27,79,28,7,2,6,1,4,28
0,4,27,79,28,7,2,6,1,4,28
0,4,27,79,28,7,2,11,1,4,28
0,4,27,79,28,7,2,12,1,4,28
0,4,27,79,28,7,2,12,1,4,28
0,4,26,77,28,8,1,7,1,5,28
0,4,25,75,28,9,2,7,1,5,28
0,4,24,73,28,10,2,2,1,4,28
0,4,24,93,38,10,2,7,1,3,38
0,4,24,93,38,10,2,7,1,3,38
0,4,24,93,38,10,2,7,1,3,38
0,4,24,93,38,10,2,7,1,3,38
0,4,24,93,38,10,2,11,1,3,38
0,4,24,93,38,10,2,15,1,3,38
0,4,24,93,38,10,2,15,1,3,38
0,4,23,88,38,11,3,15,1,3,38
0,4,22,85,38,12,2,13,1,3,38
0,4,21,80,38,13,3,13,1,3,38
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,21,77,49,13,3,13,1,5,49
0,4,20,73,49,14,4,13,1,6,49
0,4,19,71,49,15,3,3,1,5,49
0,3,21,78,59,13,2,4,1,3,59
0,3,21,78,59,13,2,4,1,3,59
0,3,21,78,59,13,2,4,1,3,59
0,3,21,78,59,13,2,4,1,3,59
0,3,21,78,59,13,2,9,1,3,59
0,3,21,78,59,13,2,14,1,3,59
0,3,21,78,59,13,2,14,1,3,59
0,3,21,76,52,13,2,7,1,3,52
0,3,20,73,52,14,3,7,1,3,52
0,2,19,72,52,15,3,3,1,2,52
0,2,23,95,57,11,3,10,2,2,57
0,2,23,95,57,11,3,10,2,2,57
0,2,23,95,57,11,3,10,2,2,57
0,2,23,95,57,11,3,10,2,2,57
0,2,23,95,57,11,3,14,2,2,57
0,2,23,95,57,11,3,18,2,2,57
0,2,23,95,57,11,3,18,2,2,57
0,2,22,90,57,12,3,12,2,2,57
0,2,21,89,57,13,3,11,2,2,57
0,2,20,87,57,14,3,10,2,2,57
0,2,19,83,57,15,3,6,1,2,57
0,2,18,82,57,16,4,6,1,2,57
